1.0	14.343900199426638
1.0	25.247632040197146
1.0	14.713373087301864
1.0	18.911055532260015
1.0	21.78866844014417
1.0	15.252383398654583
1.0	7.642266560044026
1.0	14.362655620964414
1.0	16.160327452044513
1.0	16.61477733850263
1.0	3.7050561435788545
1.0	21.26411439184573
1.0	10.063722792168983
1.0	13.395233974932205
1.0	14.784237292588285
1.0	7.449091081800219
1.0	7.871542164295236
1.0	19.742028591370463
1.0	20.946433354483357
2.0	5.0237229140895
1.0	11.182910442187165
1.0	13.565103608749961
1.0	27.106050732910287
1.0	35.76663825259462
1.0	18.21136493802626
1.0	25.564684933782065
1.0	16.18501309913993
1.0	22.394891816319173
1.0	13.704457013164033
1.0	12.137487704012262
1.0	32.40426020136814
1.0	7.609645914079237
1.0	7.311661626874056
1.0	18.2800443595366
1.0	14.7722120431617
1.0	14.05806504313575
1.0	10.709281219865018
0.0	5.98984301623884
1.0	9.30901859077757
2.0	14.29723414086914
1.0	16.89611940585786
1.0	19.223001320472942
1.0	21.440623719932123
1.0	2.7086822551477105
1.0	9.32193314215318
1.0	23.602717172421624
1.0	21.15106514553934
1.0	10.317131330932794
1.0	12.196363509547458
1.0	15.025074880502846
1.0	6.853437314104755
1.0	3.0902295096069814
1.0	5.522907951594495
1.0	9.648920278869102
1.0	20.218595417242707
1.0	16.083613209693947
1.0	12.638585474021035
1.0	23.973908305715874
1.0	15.945701440192346
1.0	35.53011742203691
2.0	33.813766685286566
2.0	13.21679594359096
2.0	6.680457994089498
1.0	11.327605817523061
1.0	32.94747289562794
1.0	24.291250972671644
1.0	22.972068289308652
1.0	16.936614683458885
1.0	21.31975795449949
1.0	16.338217373993505
0.0	3.7807524744897787
0.0	8.632210874489768
0.0	6.307039617346907
0.0	0.0
0.0	5.238318850800238
0.0	7.037495610098488
0.0	5.190154708775485
0.0	0.0
0.0	0.0
0.0	7.682810653061192
0.0	10.612038654835324
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	3.4133610702040684
0.0	4.986179708775503
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	2.81327196734693
0.0	7.617406167346904
0.0	0.0
0.0	3.04609647448979
0.0	2.65251118877549
0.0	3.1125072987755025
0.0	7.298858767076038
0.0	5.802650567346927
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	3.947973155918351
0.0	0.0
0.0	5.1686152916326416
0.0	3.718641908775499
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	2.0492515102040643
1.0	3.7206627560233674
0.0	2.174706988775497
1.0	8.270726279589338
0.0	0.0
0.0	0.0
0.0	5.126570760204064
0.0	0.0
0.0	7.439951651632628
0.0	2.788462224489779
0.0	0.0
1.0	2.095232281514824
1.0	3.489681537573532
1.0	1.141285381808536
1.0	5.8503814462176305
0.0	5.142020805918348
1.0	9.762901879017454
1.0	9.44726600904391
1.0	4.859672228171884
2.0	4.559883557384069
2.0	8.711404314970281
2.0	6.104957102211655
2.0	1.2043435849702764
2.0	1.2696647408323414
2.0	18.08086228387483
2.0	9.56259251772889
2.0	2.6488585546254475
2.0	4.081835005869139
2.0	21.11411974786853
2.0	0.52658336979786
2.0	15.525757725759242
2.0	1.9254772529013062
2.0	31.005812521420008
2.0	1.6453989435909604
2.0	19.31022898818163
2.0	3.8568691284185475
2.0	1.7108073094530325
2.0	1.5970634608323389
2.0	19.431346855371107
2.0	4.529991888369136
2.0	1.92251294945303
2.0	0.9828545077288954
2.0	2.9651722442806214
2.0	20.456939006485094
2.0	7.707374544619134
2.0	2.0835081642806164
2.0	4.001380997728892
2.0	24.38961430230413
2.0	3.180153383935788
2.0	18.289579205027817
2.0	17.781445432228555
2.0	25.601831415840174
2.0	19.738143128796345
2.0	21.808198599487405
2.0	26.789236739544517
2.0	20.88364513894981
2.0	25.554979196267603
2.0	19.194900836650625
2.0	10.004267460756164
2.0	22.739134722014924
2.0	1.8792399560047597
2.0	1.3078834115219962
2.0	21.283001414509073
2.0	4.432302826694414
2.0	1.8352101891082022
2.0	0.9005376718668241
2.0	27.598159292116883
2.0	20.081130775455172
2.0	27.479236052387115
2.0	22.437798639862343
2.0	28.249719298988758
2.0	3.3525073177288913
2.0	24.108682876879538
2.0	2.277816632211652
2.0	3.033182578073727
2.0	2.8655077491082035
2.0	3.0997007658691382
2.0	3.7250969808691363
2.0	5.734922797119137
2.0	1.6224219701426905
2.0	8.140624193369135
2.0	28.9829182270872
2.0	20.328377274831592
2.0	3.495167221177168
2.0	3.830290977039238
2.0	26.116949044971694
2.0	13.657965597728897
2.0	3.3313777577288928
2.0	1.4415359270392425
